更新时间,#genre#
第一剧场,http://58.19.38.162:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.229:80/PLTV/4/224/3221228668/1.m3u8?accountinfo=7Nbs4SAtmisdhfg9u9VfuRylKFo%2FsFe211XeT0tFiPe3sKM6ExysDo0g3A9CbIkx5b%2FFw3kQIXPRRrkOn3II%2B%2Fc0Ta4f4DIFOsGdGiU4JeF8fi9dPYnTHN8Os8jC4LZfFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024257%2C-1%2C36.156.32.22%2C20241026024257%2CG_FENGSHANGZQ-CQ%2C1734208109853_10%3A13%3A6D%3AA1%3A26%3A38%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436166_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_FENGSHANGZQ-CQ%2FG_FENGSHANGZQ-CQ&icpid=88888888&from=5&popid=5&hms_devid=6449&prioritypopid=5
风云足球,http://58.19.244.92:1111/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.200:80/PLTV/4/224/3221228680/1.m3u8?accountinfo=iqf%2B%2FzVl%2BDwUCM587YmhVxYnN9tz7M5yQyLT6YcSOlC3sKM6ExysDo0g3A9CbIkxKC%2FWpogN2oDXZwE5U7VLVlZh%2Fit2Go0ns93wVa3gyyM9IWVIwKzNTTXWP6IWBZgKFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024046%2C-1%2C36.156.32.22%2C20241026024046%2CG_SHIJIEDL-CQ%2C1734227797283_6F%3A4B%3AE6%3A16%3A74%3AD4%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436223_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_SHIJIEDL-CQ%2FG_SHIJIEDL-CQ&icpid=88888888&from=5&popid=5&hms_devid=123&prioritypopid=5
📡卫视频道,#genre#
广东卫视,http://139.196.151.191:9651/rtp/239.45.3.230:5140
广东卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265034
广东卫视,http://59.173.243.210:9901/tsfile/live/1017_1.m3u8
广东卫视,http://36.35.16.98:9901/tsfile/live/0001_27.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://139.196.151.191:7549/rtp/239.45.3.230:5140
广东卫视,http://122.9.151.210:887/rtp/238.255.2.59:5999
广东卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=gdws
广东卫视,http://vod.hnqczh.cn:808/hls/32/index.m3u8
广东卫视,http://111.61.236.247:9081/hls/43/index.m3u8
广东卫视,http://39.98.201.151:9090/udp/225.1.8.151:8132
广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8
广东卫视,http://120.55.49.231:8617/rtp/233.50.201.56:5140
广东卫视,http://114.243.156.93:8888/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://123.129.70.178:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8
广东卫视,http://27.11.249.59:8005/udp/225.0.4.84:7980$1920x1080
广东卫视,http://123.166.61.70:8003/hls/21/index.m3u8
广东卫视,http://116.117.106.155:8096/tsfile/live/0125_1.m3u8
广东卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000014176/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=no
广东卫视,http://1b6467f415.iok.la:9931/tsfile/live/1010_1.m3u8
广东卫视,http://fangke.blueswords.com:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.19.38.162:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://171.116.226.246:8082/rtp/226.0.2.146:9080$1920x1080
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
广东卫视,http://139.196.151.191:6846/rtp/239.45.3.230:5140
广东卫视,http://121.24.98.154:8090/hls/82/index.m3u8
广东卫视,http://202.100.46.58:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://120.55.49.231:3095/rtp/233.50.201.56:5140
广东卫视,http://139.196.151.191:2051/rtp/239.45.3.230:5140
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv$LR•IPV4『线路6』
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv$LR•IPV4『线路10』
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$LR•IPV4『线路3』
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8$LR•IPV4『线路4』
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
香港卫视,https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv
浙江卫视,https://live.v1.mk/api/bestv.php?id=zjwshd8m/8000000$3840x2160
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$1920x1080
浙江卫视,http://139.196.151.191:9651/rtp/239.45.3.178:5140
浙江卫视,http://120.55.49.231:8617/rtp/233.50.200.231:5140
浙江卫视,http://42.48.50.232:9002/tsfile/live/0124_2.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://218.13.170.98:9901/tsfile/live/1002_1.m3u8
浙江卫视,http://124.128.73.58:9901/tsfile/live/0124_1.m3u8
浙江卫视,http://171.116.226.246:8082/rtp/226.0.2.144:9064$1920x1080
浙江卫视,http://vod.hnqczh.cn:808/hls/22/index.m3u8
浙江卫视,http://60.223.224.176:8888/newlive/live/hls/23/live.m3u8
浙江卫视,http://116.128.242.83:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000007275/index.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=no
浙江卫视,http://120.55.49.231:8617/rtp/233.50.201.100:5140
浙江卫视,http://1b6467f415.iok.la:9931/tsfile/live/1059_1.m3u8
浙江卫视,http://124.128.73.58:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://123.182.60.29:9002/hls/26/index.m3u8
浙江卫视,http://111.61.236.247:9081/hls/25/index.m3u8
浙江卫视,http://123.56.129.203:2604/rtp/225.1.8.133:8284
浙江卫视,http://123.129.70.178:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265031/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=no
浙江卫视,http://114.243.156.93:8888/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://39.98.201.151:9090/udp/225.1.8.133:8284
浙江卫视,http://219.147.200.9:18080/newlive/live/hls/29/live.m3u8
浙江卫视,http://220.164.192.48:50085/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://fangke.blueswords.com:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://39.98.201.151:9090/udp/225.1.8.46:8036
浙江卫视,http://139.196.151.191:7549/rtp/239.45.3.178:5140
浙江卫视,http://120.55.49.231:3095/rtp/233.50.200.231:5140
浙江卫视,http://123.56.129.203:4310/rtp/225.1.8.133:8284
浙江卫视,http://27.11.249.59:8005/udp/225.0.4.81:7980$1920x1080
湖南卫视,http://139.196.151.191:9651/rtp/239.45.3.228:5140
湖南卫视,http://222.134.245.16:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
湖南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265024/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265024&livemode=1&stbId=no
湖南卫视,http://123.56.129.203:2604/rtp/225.1.8.132:8064
湖南卫视,http://110.177.146.152:888/rtp/239.1.1.28:8028$1920x1080
湖南卫视,http://111.61.236.247:9081/hls/24/index.m3u8
湖南卫视,http://121.24.98.154:8090/hls/56/index.m3u8
湖南卫视,http://120.55.49.231:3095/rtp/233.50.201.103:5140
湖南卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265024
湖南卫视,http://36.35.16.98:9901/tsfile/live/0001_20.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://124.128.73.58:9901/tsfile/live/0128_1.m3u8
湖南卫视,http://120.55.49.231:8617/rtp/233.50.201.103:5140
湖南卫视,http://59.173.243.210:9901/tsfile/live/1022_1.m3u8
湖南卫视,http://122.9.151.210:887/rtp/238.255.2.93:5999
湖南卫视,http://120.76.248.139/live/bfgd/4200000086.m3u8
湖南卫视,http://220.164.192.48:50085/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://27.11.249.59:8005/udp/225.0.4.75:7980$1920x1080
湖南卫视,http://123.166.61.70:8003/hls/58/index.m3u8
湖南卫视,http://1b6467f415.iok.la:9931/tsfile/live/1058_1.m3u8
湖南卫视,http://139.196.151.191:6846/rtp/239.45.3.228:5140
湖南卫视,http://114.243.156.93:8888/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://139.196.151.191:2051/rtp/239.45.3.228:5140
湖南卫视,http://tx.stlyx.cn:5000/ysp/hunan
湖南卫视,http://218.13.170.98:9901/tsfile/live/1001_1.m3u8
湖南卫视,http://223.215.36.39:4022/rtp/238.1.78.160:7152$1920x1080
湖南卫视,http://116.128.242.83:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://60.164.128.167:8029/rtp/239.255.30.136:8231
湖南卫视,http://171.38.25.112:8181/tsfile/live/0128_1.m3u8
湖南卫视,http://39.98.201.151:9090/udp/225.1.8.41:8012
湖南卫视,http://124.128.73.58:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://139.196.151.191:9651/rtp/239.45.3.229:5140
北京卫视,http://122.9.151.210:887/rtp/238.255.2.81:5999
北京卫视,http://59.173.243.210:9901/tsfile/live/1026_1.m3u8
北京卫视,http://39.98.201.151:9090/udp/225.1.8.21:8002
北京卫视,http://114.243.156.93:8888/rtp/239.3.1.241:8000$1920x1080
北京卫视,http://120.55.49.231:3095/rtp/233.50.201.107:5140
北京卫视,http://221.213.69.82:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://58.51.111.46:1111/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
北京卫视,http://139.196.151.191:2051/rtp/239.45.3.229:5140
北京卫视,http://36.35.16.98:9901/tsfile/live/0001_19.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://27.11.249.59:8005/udp/225.0.4.78:7980$1920x1080
北京卫视,http://58.48.37.158:1111/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://fangke.blueswords.com:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://61.138.128.226:19901/tsfile/live/0122_1.m3u8
北京卫视,http://1b6467f415.iok.la:9931/tsfile/live/1063_1.m3u8
北京卫视,http://120.55.49.231:8617/rtp/233.50.201.40:5140
北京卫视,http://120.55.49.231:3095/rtp/233.50.201.40:5140
北京卫视,http://121.24.98.154:8090/hls/32/index.m3u8
北京卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265027/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=no
北京卫视,http://42.48.50.232:9002/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://110.53.52.63:8888/newlive/live/hls/18/live.m3u8
北京卫视,http://116.128.242.83:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://123.166.61.70:8003/hls/56/index.m3u8
北京卫视,http://121.24.98.232:8090/hls/32/index.m3u8
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8
北京卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=3
北京卫视,http://120.55.49.231:8617/rtp/233.50.201.107:5140
北京卫视,http://123.182.60.29:9002/hls/22/index.m3u8
北京卫视,http://171.38.25.112:8181/tsfile/live/0122_1.m3u8
湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564$1920x1080
湖北卫视,http://139.196.151.191:9651/rtp/239.45.3.239:5140
湖北卫视,http://42.48.50.232:9002/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://116.128.242.83:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://119.163.199.98:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.51.111.46:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
湖北卫视,http://124.128.73.58:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://120.55.49.231:3095/rtp/233.50.201.114:5140
湖北卫视,http://123.129.70.178:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://1b6467f415.iok.la:9931/tsfile/live/1068_1.m3u8
湖北卫视,http://171.116.226.246:8082/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://202.100.46.58:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://120.55.49.231:3095/rtp/233.50.201.43:5140
湖北卫视,http://221.0.78.198:1681/hls/10229/index.m3u8
湖北卫视,http://120.55.49.231:8617/rtp/233.50.201.114:5140
湖北卫视,http://124.128.73.58:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=hubws
湖北卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024621&livemode=1&stbId=3
湖北卫视,http://139.196.151.191:7549/rtp/239.45.3.239:5140
湖北卫视,http://121.24.98.154:8090/hls/57/index.m3u8
湖北卫视,http://139.196.151.191:6846/rtp/239.45.3.239:5140
湖北卫视,http://36.35.16.98:9901/tsfile/live/0001_26.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://39.98.201.151:9090/udp/225.1.8.146:8136
湖北卫视,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://120.55.49.231:8617/rtp/233.50.201.43:5140
湖北卫视,http://139.196.151.191:2051/rtp/239.45.3.239:5140
湖北卫视,http://123.56.129.203:2604/rtp/225.1.8.146:8136
湖北卫视,http://220.164.192.48:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.182.60.29:9002/hls/40/index.m3u8
湖北卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265023
黑龙江卫视,http://139.196.151.191:9651/rtp/239.45.3.232:5140
黑龙江卫视,http://121.24.98.154:8090/hls/42/index.m3u8
黑龙江卫视,http://139.196.151.191:7549/rtp/239.45.3.232:5140
黑龙江卫视,http://122.9.151.210:887/rtp/238.255.2.96:5999
黑龙江卫视,http://218.13.170.98:9901/tsfile/live/1006_1.m3u8
黑龙江卫视,http://120.76.248.139/live/bfgd/4200000095.m3u8
黑龙江卫视,http://123.166.61.70:8003/hls/14/index.m3u8
黑龙江卫视,http://36.35.16.98:9901/tsfile/live/0001_21.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://123.56.129.203:2604/rtp/225.1.8.141:8196
黑龙江卫视,https://live.v1.mk/api/bestv.php?id=hljwshd8m/8000000$3840x2160
黑龙江卫视,http://139.196.151.191:6846/rtp/239.45.3.232:5140
黑龙江卫视,http://120.55.49.231:3095/rtp/233.50.201.115:5140
黑龙江卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265029/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265029&livemode=1&stbId=no
黑龙江卫视,http://123.56.129.203:4310/rtp/225.1.8.141:8196
黑龙江卫视,http://121.24.98.232:8090/hls/42/index.m3u8
黑龙江卫视,http://222.241.154.37:9901/tsfile/live/23045_1.m3u8?key=tvbox6_com&playlive=1&authid=0
黑龙江卫视,http://vod.hnqczh.cn:808/hls/43/index.m3u8
黑龙江卫视,http://fangke.blueswords.com:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://120.55.49.231:8617/rtp/233.50.201.115:5140
黑龙江卫视,http://42.48.50.232:9002/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://114.243.156.93:8888/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000001925/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=no
黑龙江卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000001925/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=3
黑龙江卫视,http://39.98.201.151:9090/udp/225.1.8.141:8196
黑龙江卫视,http://221.0.78.198:1681/hls/10237/index.m3u8
黑龙江卫视,http://220.249.114.102:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://139.196.151.191:2051/rtp/239.45.3.232:5140
黑龙江卫视,http://120.55.49.231:8617/rtp/233.50.201.42:5140
黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://123.182.60.29:9002/hls/35/index.m3u8
安徽卫视,http://139.196.151.191:9651/rtp/239.45.1.120:5140
安徽卫视,http://171.116.226.246:8082/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://219.147.200.9:18080/newlive/live/hls/43/live.m3u8
安徽卫视,http://218.13.170.98:9901/tsfile/live/1013_1.m3u8
安徽卫视,http://1b6467f415.iok.la:9931/tsfile/live/1062_1.m3u8
安徽卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000009954/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009954&livemode=1&stbId=3
安徽卫视,http://139.196.151.191:7549/rtp/239.45.1.120:5140
安徽卫视,http://113.57.20.158:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://39.98.201.151:9090/udp/225.1.8.135:8272
安徽卫视,http://120.55.49.231:3095/rtp/233.50.201.113:5140
安徽卫视,http://114.243.156.93:8888/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://27.11.249.59:8005/udp/225.0.4.133:7980$1920x1080
安徽卫视,http://120.55.49.231:8617/rtp/233.50.201.62:5140
安徽卫视,http://119.163.199.98:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://124.128.73.58:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://120.55.49.231:3095/rtp/233.50.201.62:5140
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265025/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265025&livemode=1&stbId=3
安徽卫视,http://113.57.93.165:9900/tsfile/live/0130_1.m3u8
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000030159/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000030159
安徽卫视,http://121.24.98.232:8090/hls/81/index.m3u8
安徽卫视,http://42.48.50.232:9002/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://vod.hnqczh.cn:808/hls/24/index.m3u8
安徽卫视,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.61.236.247:9081/hls/27/index.m3u8
安徽卫视,http://123.56.129.203:2604/rtp/225.1.8.135:8272
安徽卫视,http://124.128.73.58:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.134.245.16:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
安徽卫视,http://123.166.61.70:8003/hls/55/index.m3u8
安徽卫视,http://139.196.151.191:6846/rtp/239.45.1.120:5140
安徽卫视,http://59.173.243.210:9901/tsfile/live/1025_1.m3u8
重庆卫视,http://139.196.151.191:9651/rtp/239.45.1.84:5140
重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.38.25.112:8181/tsfile/live/0142_1.m3u8
重庆卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000001096/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001096&livemode=1&stbId=3
重庆卫视,http://vod.hnqczh.cn:808/hls/41/index.m3u8
重庆卫视,http://60.210.100.54:352/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.0.78.198:1681/hls/10238/index.m3u8
重庆卫视,http://139.196.151.191:7549/rtp/239.45.1.84:5140
重庆卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000001096/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001096&livemode=1&stbId=3
重庆卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265017
重庆卫视,http://tx.stlyx.cn:5000/ysp/chongqing
重庆卫视,http://36.35.16.98:9901/tsfile/live/0001_7.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://39.98.201.151:9090/udp/225.1.8.148:8296
重庆卫视,http://58.48.37.158:1111/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://120.55.49.231:8617/rtp/233.50.201.143:5140
重庆卫视,http://123.182.60.29:9002/hls/42/index.m3u8
重庆卫视,http://122.9.151.210:887/rtp/238.255.2.78:5999
重庆卫视,http://120.55.49.231:3095/rtp/233.50.201.66:5140
重庆卫视,http://111.61.236.247:9081/hls/41/index.m3u8
重庆卫视,https://cntv.lat/tv/live.php?auth=231110&id=cqws
重庆卫视,http://1b6467f415.iok.la:9931/tsfile/live/1073_1.m3u8
重庆卫视,http://60.12.183.46:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://114.243.156.93:8888/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://120.55.49.231:3095/rtp/233.50.201.143:5140
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://202.100.46.58:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://39.98.201.151:9090/udp/225.1.8.172:8162
重庆卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000001096/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001096&livemode=1&stbId=no
重庆卫视,http://139.196.151.191:2051/rtp/239.45.1.84:5140
重庆卫视,http://42.48.50.232:9002/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8$1920x1080
东方卫视,http://139.196.151.191:9651/rtp/239.45.3.146:5140
东方卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=dfws
东方卫视,http://123.56.129.203:2604/rtp/225.1.8.147:8192
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://123.56.129.203:4310/rtp/225.1.8.147:8192
东方卫视,http://58.19.38.162:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://fangke.blueswords.com:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://120.55.49.231:8617/rtp/233.50.201.68:5140
东方卫视,http://123.166.61.70:8003/hls/22/index.m3u8
东方卫视,http://27.11.249.59:8005/udp/225.0.4.80:7980$1920x1080
东方卫视,http://60.223.224.176:8888/newlive/live/hls/19/live.m3u8
东方卫视,https://api.livednow.org/migu/651632648?sign=gAAAAABnJcJqfu_kycy2Gb7eSdGQsamAhYXBlu-AYscNkoPGIfbg7gL756Lncv79Ps4ODzMedp1aFAj7uzaOHkAyBq06sQxNlk9g1nD1262R71fcdc7jvGxJemrvJ0Oak_Z16R_xYQdxRXo1hlbrCfTZO_RJIH10M7lQqOJHy6t68nakZVZ6sWXP2FPgP2hXaVKd9wu8yeDjxau2iqKexh5WBPlQ6hhAFA%3D%3D$1920x1080
东方卫视,http://120.224.178.16:9901/tsfile/live/0122_1.m3u8
东方卫视,http://36.35.16.98:9901/tsfile/live/0001_34.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://223.215.36.39:4022/rtp/238.1.78.163:7176$1920x1080
东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-gao-qing-2.m3u8
东方卫视,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265018/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=no
东方卫视,http://222.241.154.37:9901/tsfile/live/23033_1.m3u8?key=tvbox6_com&playlive=1&authid=0
东方卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000014098/index.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=no
东方卫视,http://119.163.199.98:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://61.136.67.238:50085/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-gao-qing-6.ctv
东方卫视,http://139.196.151.191:2051/rtp/239.45.3.146:5140
东方卫视,http://60.12.183.46:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://124.128.73.58:9901/tsfile/live/0107_2.m3u8
东方卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000002000000056/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000056&livemode=1&stbId=3
东方卫视,http://59.173.243.210:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://139.196.151.191:9651/rtp/239.45.1.121:5140
